16.png,25.776372286196516,32.99731260706793,34.39753523713429,7287.791311216817,22504.418835796252,0.06995154361704531
17.png,24.662281453516574,23.00453524966962,21.58317904007614,13053.696174115576,23987.590006998333,0.08664976751795633
18.png,22.91776789971979,40.11723723867111,44.43993059184306,9575.07375394664,26672.21420954039,0.17804579250431785
19.png,27.03187714235264,30.422896138917526,35.134754167366914,12622.953976340326,19535.93273592159,0.2171515340844453
21.png,23.24291274935008,30.12624388522144,32.941762711789444,15190.761101232269,21599.9499044375,0.17757982037048553
22.png,26.98040943137435,31.407558112835193,34.03966215486649,6287.122370230509,26391.239424993448,0.20330602021886665
23.png,22.672440543024898,33.3377392729365,33.15716206519285,8638.08000834299,22414.146610030613,0.18003791014028486
24.png,24.440602654446558,32.1335885870762,36.127464485916576,11282.24861782551,18308.57184950189,0.08258159913819803
25.png,25.207950666435686,25.074174546409793,29.01539585957162,16464.602676240465,21567.92965670491,0.06212091579745786
26.png,25.554593441049313,27.59760971068058,25.14968075086502,10373.063480540777,19120.924108366526,0.02038165423455941
27.png,12.93177658677681,18.233640998424637,27.792703819217742,11059.169304501842,20374.401213753317,0.24912576071127548
28.png,27.992083620822207,32.213887897484355,32.91895340328665,10027.684413422816,20612.97096758776,0.10720956343132573
29.png,26.818531028202433,35.76286814286075,40.41442110469766,4339.882939051751,23571.03096083726,0.2684665905677893
30.png,28.52489107105448,37.11338495879865,36.83090091306679,9925.607951077083,22371.906120466734,0.20236168714167313
31.png,32.92570832635355,35.20495955403132,37.39123200251071,2993.185078299739,22663.088051187136,0.17719499002006794
32.png,23.625994266794258,36.794278857607004,44.790825623287205,4097.825049010416,34005.23998134014,0.22666440593294573
33.png,41.929040046174755,41.68649178092104,41.70849776897824,2246.4153535041964,31301.094662111173,0.010536513386865126
34.png,17.220632864856547,22.761309714740527,28.720067600558753,14194.345804599778,21010.55431021918,0.17320976747349173
35.png,27.879390337772218,20.105026364733384,20.643923543191097,12972.078066921757,24010.013274227946,0.13086919884627551
36.png,24.169661605196325,31.23573000656222,33.2741849532542,12767.550054731557,20257.86566632342,0.11222164237142544
